,pcn_infered,knn_infered,real
0,0.0,0.0,0
1,0.0,0.0,0
2,0.0,0.0,0
3,0.0,0.0,0
4,38.17915700691118,0.0,0
5,15.751864706877788,0.0,0
6,63.82858517348225,0.0,0
7,136.63985986392356,168.9375,175
8,135.98816242155974,106.98046875,170
9,51.50958867409867,5.179687500000003,0
10,127.65007178141445,0.0,0
11,199.26424946129788,250.81640625,253
12,0.0,0.0,0
13,18.99514533343288,0.0,0
14,122.74594039431071,0.0,0
15,0.0,0.0,0
16,83.96809128023303,105.78515625,0
17,0.0,0.0,0
18,79.37652578518407,79.48828125,0
19,103.44377667970424,0.0,0
20,102.13922695065274,0.0,0
21,102.95666675514904,5.378906250000005,0
22,0.0,0.0,0
23,32.486816770821164,0.0,0
24,0.0,0.0,0
25,54.495493026064516,0.0,0
26,203.24004347280749,130.08984375,253
27,136.86704910289282,104.19140625,171
28,27.025068735817005,0.0,0
29,0.0,0.0,0
30,25.3272767483099,0.0,0
31,0.0,0.0,0
32,0.0,0.0,0
33,0.0,0.0,0
34,0.0,0.0,0
35,0.0,0.0,0
36,186.90760118442114,240.05859375,252
37,114.77233793287105,192.046875,0
38,31.839052435004746,0.0,0
39,81.72398665500829,0.0,0
40,78.45092351959804,83.671875,51
41,207.37361102599317,247.03125,253
42,86.37625117150043,74.90625,0
43,102.08515609467953,0.0,0
44,87.06720782630184,86.66015625,0
45,72.85938289911286,45.22265625000001,0
46,64.87308876794911,0.0,0
47,0.0,0.0,0
48,120.53948673007356,36.11562500000001,0
49,40.68897993989665,0.0,0
50,71.597628686271,8.9296875,0
51,181.96611023435818,234.6796875,252
52,161.4928339372763,252.01171875,253
53,38.21661640556123,0.0,0
54,89.76293992061322,0.0,0
55,70.31038093341907,0.0,0
56,126.3724578922998,0.0,0
57,94.67077415707811,0.0,0
58,98.75734793906094,0.0,0
59,30.933012751643062,0.0,0
60,28.884582169074505,0.0,0
61,0.0,0.0,0
62,0.0,0.0,0
63,0.0,0.0,0
64,0.0,0.0,0
65,38.35177601584723,0.0,0
66,82.93848173293972,0.0,0
67,0.0,0.0,0
68,46.338071577615565,0.0,0
69,78.66885210755107,60.36328124999999,0
70,35.97572414528217,93.03515625,0
71,118.86961309537945,32.671875,2
72,150.00208208053857,16.93359375,153
73,84.0746552339453,90.4453125,0
74,82.61789172049784,0.0,0
75,100.65240050832402,118.734375,234
76,73.04553955161383,41.43749999999999,237
77,49.02762803591728,0.0,0
78,0.0,0.0,0
79,0.0,0.0,0
80,51.07062789788488,14.542968749999995,0
81,17.40641517634443,0.0,0
82,68.21601133520731,119.33203125,0
83,76.12349346091115,0.0,0
84,0.0,0.0,0
85,15.96696058649802,0.0,0
86,16.73986952582067,0.0,0
87,34.4639294881115,0.0,0
88,31.397671001040788,0.0,0
89,82.69776081039174,1.9921875,0
90,0.0,0.0,0
91,0.0,0.0,0
92,73.81597210899967,0.0,0
93,34.714507990987784,0.0,0
94,55.54667842139335,0.0,0
95,0.0,0.0,0
96,0.0,0.0,0
97,100.32873050990455,0.0,0
98,0.0,0.0,0
99,123.68499039810501,97.01953125,62
100,51.82866848285867,0.0,0
101,52.237995811957774,0.0,0
102,105.35059760302035,221.33203125,211
103,57.16266384592413,0.0,0
104,124.53684462849402,0.0,0
105,1.9853704696377048,0.0,0
106,138.17405496532248,197.2265625,155
107,81.03854019444829,9.562499999999995,0
108,124.98730891659152,0.0,0
109,64.47142653055958,0.0,0
110,41.50024478755613,0.0,0
111,0.0,0.0,0
112,99.8352051029978,93.43359375,89
113,35.592225990367325,18.128906250000004,31
114,46.38954439975118,0.0,0
115,38.41815286450152,0.0,0
116,22.173593420968835,0.0,0
117,129.00644452837622,97.21875,64
118,8.864413572993847,0.0,0
119,97.84997239040237,0.0,0
120,93.34831286308528,0.0,0
121,0.0,0.0,0
122,0.0,0.0,0
123,0.0,0.0,0
124,0.0,0.0,0
125,63.401893361115754,0.0,0
126,0.0,0.0,0
127,0.0,0.0,0
128,72.06180180828028,0.0,0
129,66.83034587200379,0.0,0
130,30.563338199434114,0.0,0
131,99.77979739614722,0.0,0
132,127.13706665564973,148.6171875,113
133,56.97724217794005,0.0,0
134,189.43637399624956,150.609375,252
135,85.3036851765807,0.0,0
136,0.0,0.0,0
137,93.1123775425257,0.0,0
138,135.40312410347306,124.3125,119
139,28.728794285273562,0.0,0
140,64.50793164731958,0.0,0
141,90.83794245872708,0.0,0
142,120.36319304120373,166.34765625,109
143,0.0,0.0,0
144,88.78832921832736,0.0,0
145,51.61688583921681,0.0,0
146,67.30077060446949,0.0,0
147,0.0,0.0,0
148,74.26940083556643,0.0,0
149,116.96174456815585,0.0,147
150,40.835299306303405,0.0,0
151,34.69878138595251,0.0,0
152,0.0,0.0,0
153,43.8081644202701,0.0,0
154,17.288248262134182,0.0,0
155,60.9455688161666,69.92578125,0
156,14.484696858425021,17.462499999999995,0
157,114.55703447501344,16.335937500000007,0
158,26.229094185154324,104.390625,0
159,50.78926805270371,0.0,0
160,122.5530526083896,13.347656250000005,152
161,101.17214744051675,0.0,0
162,55.359515203213924,83.2734375,0
163,157.91227979824458,153.19921875,252
164,101.35143636069313,15.539062499999995,0
165,3.1977071363736065,0.0,0
166,106.06458768407258,0.0,0
167,29.512649841304192,0.0,0
168,129.73301491565806,214.16015625,252
169,75.83388380794052,0.0,0
170,67.20961864910977,0.0,0
171,166.5049172918705,185.07421875,78
172,137.78747779152613,112.16015625,252
173,43.31419599586901,0.0,0
174,130.46841895045893,203.00390625,136
175,115.4551390547452,15.140625000000004,0
176,141.69488001108647,138.65625,252
177,94.69473674400035,0.0,0
178,0.0,0.0,0
179,91.02903984207978,0.0,0
180,33.00128874013377,0.0,0
181,121.53893264214852,0.0,0
182,0.0,0.0,0
183,0.0,0.0,0
184,0.0,0.0,0
185,0.0,0.0,0
186,0.0,0.0,0
187,6.9944707386121046,0.0,0
188,0.0,0.0,0
189,193.58668759116316,170.33203125,252
190,75.78293826234761,0.0,0
191,29.17150490212263,0.0,0
192,0.0,0.0,0
193,83.45913360804747,0.0,0
194,75.94939923942164,0.39843750000000566,108
195,95.32096877483234,0.0,0
196,78.13797763477776,0.0,0
197,49.579036268786886,0.0,0
198,96.4781322915802,111.1640625,0
199,49.06933741230203,0.0,0
200,73.00396669280265,0.0,0
201,165.26884124245043,108.17578125,252
202,125.0143663939111,0.0,0
203,63.60962627320015,0.0,0
204,0.0,0.0,0
205,73.47223657021294,0.0,0
206,175.17694297919456,103.1953125,255
207,49.61867756524587,100.60546875,35
208,111.54559031590487,5.578124999999995,0
209,105.41809617149907,92.63671875,35
210,0.0,0.0,0
211,19.783042422375157,0.0,0
212,30.586661169737848,0.0,0
213,73.2138950140977,0.0,0
214,0.0,0.0,0
215,67.15647941251866,0.0,0
216,96.0868030747364,0.0,0
217,125.55463534612377,207.5859375,105
218,72.21666017239878,0.0,0
219,101.38974212237547,18.328125000000007,24
220,64.75528976396268,0.0,0
221,36.03197563377797,0.0,0
222,85.98813966329959,0.0,0
223,48.36266847826844,0.0,0
224,0.0,0.0,0
225,60.058158100539636,0.0,0
226,27.635752006401606,0.0,0
227,0.0,0.0,0
228,82.5319025860616,0.0,0
229,190.2190140186431,252.01171875,252
230,224.67825319657553,242.6484375,253
231,104.58369248477464,185.2734375,253
232,64.44926923297992,2.98828125,0
233,48.76548817706278,6.350000000000006,0
234,51.6817760808669,0.0,0
235,14.821007627260286,0.0,0
236,63.28190626576621,0.0,0
237,22.02440214082802,0.0,0
238,6.5269473645908125,0.0,0
239,180.62497911473568,205.1953125,252
240,18.87277882420666,0.0,0
241,82.9188000640713,0.0,0
242,128.8026653235667,68.9296875,24
243,3.8733604714227394,0.0,0
244,40.29195020950753,0.0,0
245,0.0,0.0,0
246,0.0,0.0,0
247,69.55608988853332,0.0,0
248,92.18995906122788,0.0,0
249,44.80586434501978,0.0,0
250,73.29702092338187,0.0,0
251,125.92801464601428,94.828125,0
252,82.061935051963,0.0,0
253,52.18130050329233,0.0,0
254,39.776970896442734,0.0,0
255,65.47684264805123,0.0,0
256,79.61085205809044,0.0,0
257,86.39755827373503,0.0,0
258,95.75051703758783,0.0,0
259,77.03762784296939,0.0,0
260,0.0,0.0,0
261,99.80505400166334,18.128906250000004,0
262,105.772916545447,0.0,0
263,0.0,0.0,0
264,58.475767679791836,0.0,0
265,0.0,0.0,0
266,139.6804330329604,155.98828125,0
267,167.83216578526947,213.9609375,241
268,75.13088722534549,0.0,0
269,16.633820506225526,0.0,0
270,145.82766561502066,0.0,0
271,100.55296638840706,0.0,0
272,42.220057228311035,9.164062500000004,0
273,5.22333062389461,0.0,0
274,102.83682490822011,0.0,0
275,0.0,0.0,0
276,28.663884215343632,0.0,0
277,0.0,0.0,0
278,0.0,0.0,0
279,44.73756058360643,0.0,0
280,65.7291004373582,0.0,0
281,66.03999109293187,0.0,0
282,85.76617330257508,0.0,0
283,16.79073443981128,0.0,0
284,0.0,0.0,0
285,88.97842770485713,0.0,0
286,0.0,0.0,0
287,117.66211925805582,0.0,0
288,90.90470331666785,51.0,0
289,95.43177442599624,0.0,0
