,pcn_infered,knn_infered,real
0,0.0,0.0,0
1,0.0,0.0,0
2,40.59940464177139,70.125,0
3,189.62306541575273,78.29296875,253
4,171.33535604023763,145.4296875,253
5,178.8012135898594,211.96875,253
6,144.85584282918845,138.2578125,43
7,99.33726965493297,0.0,0
8,85.17737617258632,0.0,0
9,0.0,0.0,0
10,0.0,0.0,0
11,71.58727670128681,0.0,0
12,89.03688838230622,0.0,0
13,104.51206914699162,0.0,0
14,27.898986494341983,0.0,0
15,0.0,0.0,0
16,85.84622746217798,115.9453125,16
17,190.1401197100857,249.0234375,252
18,113.82781139661307,0.0,0
19,76.84818736417535,0.0,0
20,0.0,0.0,0
21,19.47375085580572,0.0,0
22,186.785969300232,12.550781249999995,221
23,71.58495537587656,0.0,0
24,51.16923045007421,0.0,0
25,105.71621875438777,0.0,0
26,58.61769419787154,0.0,0
27,0.0,0.0,0
28,39.76171680481627,0.0,0
29,89.74537964846046,0.0,0
30,0.0,0.0,0
31,0.0,0.0,0
32,62.89122706166657,0.0,0
33,73.92968286994949,0.0,0
34,177.53344380994494,205.9921875,238
35,0.0,0.0,0
36,63.118060457524045,0.0,0
37,92.48261419244741,0.0,0
38,69.7073258452767,0.0,0
39,65.051795913609,4.98046875,0
40,177.56900974080713,191.05078125,135
41,90.08182115673452,0.0,0
42,146.56965388621438,27.492187499999993,0
43,82.27905303881539,0.0,0
44,59.24982005539723,0.0,0
45,24.210212253166922,37.0546875,28
46,201.2245867416408,251.8125,233
47,0.0,0.0,0
48,103.28357951918626,0.0,0
49,58.3828641584503,0.0,0
50,28.98910916342427,0.0,0
51,99.33738184214454,0.0,120
52,68.20222914194014,56.578125,0
53,65.48031161471822,93.03515625,0
54,126.09315571497696,32.671875,2
55,-14.804805240239576,0.0,0
56,62.90197426930039,96.22265625,0
57,44.30339172166296,43.23046875000001,0
58,15.981615660733015,26.89453125,0
59,0.0,0.0,0
60,52.87127637773632,0.0,0
61,72.95562472405477,0.0,0
62,108.41525358629748,0.0,0
63,54.481583178819925,0.0,0
64,31.119873199960814,91.640625,0
65,24.556140110336276,0.0,0
66,44.1149331294422,0.0,0
67,5.356952395085113,0.0,0
68,84.91586562578625,0.0,0
69,93.0101729177672,0.0,0
70,74.03914966989015,0.0,0
71,88.53974381768477,0.0,0
72,0.8112601476479695,0.0,0
73,109.68003316847994,0.0,0
74,104.03235766672205,0.0,0
75,72.72950223293293,84.26953125,39
76,102.72532245357948,0.0,0
77,183.9618933307667,242.84765625,251
78,84.73163227954235,0.0,0
79,124.50921133031115,56.17968750000001,140
80,100.92502468082851,0.0,0
81,49.80859883797707,0.0,0
82,0.0,0.0,0
83,0.0,0.0,0
84,46.74838756411978,0.0,0
85,0.0,0.0,0
86,0.0,0.0,0
87,0.0,0.0,0
88,75.95580202598316,0.0,0
89,0.0,0.0,0
90,55.38952733367222,0.0,0
91,64.9395775703374,0.0,0
92,81.80097822287588,0.0,0
93,49.2582879920532,2.98828125,0
94,101.36100627793617,33.26953125000001,168
95,199.68599523322766,249.0234375,242
96,18.22196492172255,0.0,0
97,94.74510074380652,0.0,0
98,78.9157436673882,1.7929687499999971,0
99,0.0,0.0,0
100,138.53327623484168,122.71875,146
101,48.84232443185333,27.890625,0
102,0.0,0.0,0
103,73.81649824840679,0.0,0
104,101.13376910610623,170.53125,21
105,72.59817961737669,0.0,0
106,0.0,0.0,0
107,0.0,0.0,0
108,0.0,0.0,0
109,78.16062076529415,68.53125,0
110,0.0,0.0,0
111,191.38547618805467,191.25,252
112,72.02230140621121,0.0,0
113,111.47681841159017,0.0,0
114,121.9854816078928,0.0,0
115,87.84445023724452,0.0,0
116,0.0,0.0,0
117,108.48836747376596,19.125000000000004,58
118,104.81991499165996,0.0,0
119,160.76304358309133,133.27734375,253
120,197.03902720151444,146.625,228
121,71.80942122300323,0.0,0
122,139.29216259788654,202.0078125,252
123,144.02634927147884,199.41796875,53
124,133.03500911444735,55.5625,241
125,54.86807725941377,50.40234374999999,0
126,39.833759326791785,0.0,0
127,115.91854078411393,0.0,0
128,95.95116328740346,0.0,0
129,0.0,0.0,0
130,39.15398510808091,0.0,0
131,0.0,0.0,0
132,0.0,0.0,0
133,0.0,0.0,0
134,72.07644936949208,0.0,0
135,136.7180772050965,34.26562500000001,0
136,156.70273046852898,234.08203125,252
137,138.66952638652646,127.69921874999999,71
138,76.00252519153135,0.0,0
139,89.42512095783917,0.0,0
140,42.007480400909856,0.0,0
141,105.6081800608276,0.0,0
142,99.01162194074745,0.0,0
143,16.54025733288381,0.0,0
144,97.29601959870699,0.0,0
145,40.40723683174918,0.0,0
146,45.77607329475935,0.0,0
147,39.87736225163389,3.96875,0
148,10.827667295127451,0.0,0
149,25.979252965097004,0.0,0
150,54.15245821065822,0.0,0
151,0.0,0.0,0
152,3.140341575944427,0.0,0
153,0.0,0.0,0
154,0.0,0.0,0
155,0.0,0.0,0
156,102.28535050623499,0.0,0
157,0.0,0.0,0
158,0.0,0.0,0
159,0.0,0.0,0
160,66.52586961067738,0.0,0
161,49.991297009731504,0.0,0
162,78.71874465468363,25.499999999999993,0
163,199.07218883630338,120.7265625,252
164,83.38633451302107,10.757812499999996,132
165,86.69207357803495,0.0,0
166,158.5162011046125,86.4609375,125
167,183.0465753251656,208.18359375,193
168,48.19655217951956,0.0,0
169,0.0,0.0,0
170,173.6885086032198,153.3984375,253
171,54.175675296695196,0.0,0
172,87.63170938106597,4.382812500000005,0
173,81.77886787287652,0.0,0
174,20.94991541269974,63.55078125,18
175,44.66035522892395,0.0,0
176,0.0,0.0,0
177,0.0,0.0,0
178,98.36827065247702,0.0,0
179,0.0,0.0,0
180,0.0,0.0,0
181,0.0,0.0,0
182,87.58826297379395,0.0,0
183,79.65293853473405,0.0,0
184,0.0,0.0,0
185,0.0,0.0,0
186,0.0,0.0,0
187,0.0,0.0,0
188,0.0,0.0,0
189,0.0,0.0,0
190,58.48308999373019,0.0,0
191,0.0,0.0,0
192,86.14214880573275,170.9296875,63
193,60.66126679876747,0.0,0
194,146.85051471728454,225.515625,254
195,104.33838073807934,0.0,0
196,80.88389365859598,0.0,0
197,75.47513799055966,0.0,0
198,24.186940775733646,0.0,0
199,80.48510744148078,0.0,0
200,79.13520651871735,0.0,0
201,0.0,0.0,0
202,0.0,0.0,0
203,0.0,0.0,0
204,0.0,0.0,0
205,0.0,0.0,0
206,51.93521420564785,0.0,0
207,64.83021251415046,0.0,0
208,76.63382044360571,0.0,0
209,71.03216599188926,0.0,0
210,0.0,0.0,0
211,83.761177421033,0.0,0
212,0.0,0.0,0
213,104.6451486347003,186.46875,131
214,51.715541648229,0.0,0
215,81.31627834243479,148.6171875,0
216,116.6117430229644,196.23046875,45
217,77.79171248901568,0.0,0
218,202.5663272647182,182.68359375,252
219,62.254216223767834,50.40234374999999,0
220,55.84975405940495,0.0,0
221,26.123152123865943,0.0,0
222,73.18496032811738,0.0,0
223,0.0,0.0,0
224,77.0547137806364,0.0,0
225,0.0,0.0,0
226,51.455331186045,0.0,0
227,36.51608186050206,0.0,0
228,121.17211633983425,0.0,0
229,169.2385884056683,201.80859375,137
230,0.0,0.0,0
231,0.0,0.0,0
232,101.89507544810172,0.0,0
233,92.8132649648566,0.0,0
234,92.31278273932213,0.0,0
235,43.06374670909054,0.0,0
236,64.89738603999999,0.0,0
237,96.64882379222163,0.0,0
238,105.31795562292683,0.0,90
239,37.41644389181729,0.0,0
240,48.13632762613709,0.0,0
241,74.12325088497462,0.0,0
242,0.0,0.0,0
243,0.0,0.0,0
244,0.0,0.0,0
245,0.0,0.0,0
246,0.0,0.0,0
247,54.309061750918644,0.0,0
248,55.14836589019134,0.0,0
249,58.87760220850091,0.0,0
250,57.371112388286456,0.0,0
251,83.88935298000825,0.0,0
252,112.55522932207496,29.484374999999993,129
253,19.265444564596862,0.0,0
254,54.52541504079384,0.0,0
255,70.18342078777485,0.0,0
256,92.89789180003983,186.8671875,255
257,55.28756784084344,0.0,0
258,25.561782712586428,0.0,0
259,1.7825493420884184,0.0,0
260,32.603105420812305,0.0,0
261,9.012319323463915,0.0,0
262,144.6614260304168,128.296875,245
263,128.45096215375528,79.2890625,132
264,106.47358145453401,64.1484375,254
265,57.697214269001286,82.27734375,0
266,21.165047704124763,0.0,0
267,73.10980963418797,0.0,0
268,91.45927397308749,0.0,0
269,71.32127609610536,0.0,0
270,0.0,0.0,0
271,0.0,0.0,0
272,0.0,0.0,0
273,0.0,0.0,0
274,0.0,0.0,0
275,58.23863546542135,0.0,0
276,39.88045089814003,0.0,0
277,182.98021050962302,214.95703125,254
278,108.30605536278844,0.0,0
279,81.97337829220676,0.0,0
280,64.03194026833634,0.0,0
281,107.64731731868925,0.0,0
282,56.27025087804369,2.5898437499999942,0
283,96.83606449480128,0.0,0
284,138.2217381203655,163.95703125,254
285,61.70273709950624,0.0,0
286,25.567164036492084,0.0,0
287,36.04678397104407,0.0,0
288,133.73720999936188,132.87890625,188
289,18.61296545738307,0.0,0
290,76.01396747320705,30.679687499999996,0
291,176.31172560608547,182.484375,254
292,155.02334166626727,120.52734375,250
