,pcn_infered,knn_infered,real
0,79.62296056773266,0.5976562499999943,0
1,0.0,0.0,0
2,61.19834747341437,10.160156250000004,0
3,152.96581188148923,126.703125,253
4,46.59896551540293,0.0,0
5,0.0,0.0,0
6,0.0,0.0,0
7,182.59790955235252,198.421875,252
8,32.674467084305455,0.0,0
9,70.7414767795517,0.0,0
10,155.23417065930997,234.6796875,252
11,67.68451070235928,0.0,0
12,122.95949713161075,0.0,0
13,32.81831698972286,16.535156249999993,0
14,62.03477441862068,0.0,0
15,46.17836572453612,0.0,0
16,110.08494183199831,0.0,0
17,24.683458802856926,0.0,0
18,0.0,0.0,0
19,0.0,0.0,0
20,65.91788734033524,0.0,0
21,93.09196089474663,0.0,0
22,94.05682112691557,0.0,0
23,95.04470521965501,0.0,0
24,78.95296973454145,0.0,0
25,19.852844836621713,0.0,0
26,100.12192227984853,0.0,0
27,0.0,0.0,0
28,75.46857582071662,0.0,0
29,72.3101802047431,0.0,16
30,63.85946607627377,0.0,0
31,145.72938810977791,158.9765625,253
32,51.71252273419474,0.0,0
33,86.5900132077052,0.0,0
34,86.11209081651026,0.0,0
35,66.163916397403,83.2734375,0
36,130.59950395346814,89.25,184
37,0.0,0.0,0
38,93.72823029869751,0.0,0
39,76.94018438542322,0.0,0
40,40.10145602329639,0.0,0
41,0.0,0.0,0
42,93.27588029277486,0.0,0
43,105.89789486499389,15.9375,108
44,107.42576863485783,0.0,0
45,96.43096326325106,0.0,0
46,61.43086979724917,0.0,0
47,61.873020306375466,0.0,0
48,0.0,0.0,0
49,55.860541495460176,0.0,0
50,200.9935695246699,250.01953125,252
51,75.0554186200811,0.0,0
52,135.7257794112003,40.04296875,222
53,35.117368826113605,0.0,0
54,33.71021834671705,0.0,0
55,125.90563550763152,99.80859375,92
56,82.1577305802897,0.0,0
57,68.435438827842,0.0,0
58,134.09150536686892,236.2734375,252
59,61.382089351400815,0.0,0
60,0.0,0.0,0
61,59.69511927724377,0.0,0
62,52.25239009401818,0.0,0
63,69.86954355298036,0.0,0
64,54.84616511692449,0.0,0
65,151.39712136436205,50.6015625,209
66,0.0,0.0,0
67,68.75173571302685,0.0,0
68,0.0,0.0,0
69,92.43666971906265,0.0,0
70,77.47329861564334,31.675781249999996,89
71,109.38768005776015,0.0,0
72,92.0269552903521,0.0,0
73,42.94798148781885,0.0,0
74,33.655683846538295,0.0,0
75,0.0,0.0,0
76,65.3806493699962,0.0,0
77,53.40794120954081,216.3515625,0
78,0.0,0.0,0
79,23.400040587355655,0.0,0
80,19.705922661973815,0.0,0
81,0.0,0.0,0
82,57.51138278257937,0.0,0
83,81.95647293441932,0.0,0
84,224.35948250160465,215.35546875,253
85,138.25478318396387,227.90625,254
86,0.0,0.0,0
87,0.0,0.0,0
88,0.0,0.0,0
89,0.0,0.0,0
90,50.68705828564985,0.0,0
91,180.39736587214313,141.046875,239
92,143.82835627809828,141.24609375,201
93,25.270846420496813,0.0,0
94,78.59497649138488,0.0,0
95,110.96707760595908,32.07421875,0
96,202.77518902899135,167.94140625,180
97,0.0,0.0,0
98,0.0,0.0,0
99,42.96036638974009,0.0,0
100,135.47079741240643,170.9296875,254
101,84.80386421418756,0.0,0
102,231.77961542464186,247.4296875,254
103,238.70732922241305,241.65234375,254
104,15.66308584898422,0.0,0
105,70.78323394803294,0.0,0
106,0.0,0.0,0
107,116.19207946666556,0.0,0
108,198.48142105355177,201.609375,252
109,46.515169870799625,50.40234374999999,0
110,167.65209712203065,237.26953125,233
111,212.9289513052317,207.5859375,253
112,0.0,0.0,0
113,139.55424272474392,43.828125,0
114,208.47363724163444,192.24609375,252
115,98.69164314040708,148.81640625,227
116,0.0,0.0,0
117,0.0,0.0,0
118,83.5697181550143,0.0,0
119,102.05743101120767,0.0,0
120,72.76483768330048,0.0,0
121,59.86574103383188,0.0,0
122,95.34188958074085,0.0,0
123,36.0991888009092,0.0,0
124,0.0,0.0,0
125,81.28850987754915,0.0,0
126,22.424520880151675,0.0,0
127,140.15395879386364,201.41015625,241
128,138.09929022134045,144.6328125,90
129,134.03413416420503,138.2578125,102
130,135.14702276019503,90.4453125,41
131,0.0,0.0,0
132,0.0,0.0,0
133,77.58590126801758,0.0,0
134,41.62150277485703,0.0,0
135,3.7011723419336584,0.0,0
136,95.7843150631166,101.00390625,0
137,89.97153570598137,102.59765625,15
138,139.4799193405987,55.78125,180
139,65.71120337029124,0.0,0
140,38.76666440101101,0.0,0
141,195.86612199953962,233.0859375,212
142,53.54770665828313,102.3984375,0
143,82.40180328268211,0.0,0
144,0.0,0.0,0
145,0.0,0.0,0
146,85.20140751638822,0.0,0
147,65.83395967084037,0.0,0
148,129.43532741687326,30.082031250000004,0
149,26.93361747873045,0.0,0
150,63.820651743459536,0.0,0
151,0.0,0.0,0
152,163.75000228201438,192.046875,192
153,98.37205629616288,0.0,0
154,0.0,0.0,0
155,134.56897232982269,49.20703125000001,0
156,0.0,0.0,0
157,66.66896039617824,0.0,0
158,60.076359049999326,2.1914062500000027,0
159,102.36405056120881,0.0,0
160,0.0,0.0,0
161,0.0,0.0,0
162,0.0,0.0,0
163,0.0,0.0,0
164,42.00709207801318,0.0,0
165,0.0,0.0,0
166,45.51238377917121,0.0,0
167,90.0312321590118,33.26953125000001,0
168,168.09324450691486,179.89453125,252
169,39.165008653711745,0.0,0
170,0.0,0.0,0
171,100.44764024758844,0.0,0
172,43.51159873376607,0.0,0
173,103.49022324361536,70.32421875,89
174,79.18837254193006,0.0,0
175,34.05574578235107,0.0,0
176,0.0,0.0,0
177,0.0,0.0,0
178,0.0,0.0,0
179,48.237936771345424,0.0,0
180,86.19774911113406,0.0,0
181,0.0,0.0,0
182,0.0,0.0,0
183,39.90774984081535,35.859375,0
184,140.09694852268052,221.53125,251
185,52.23200713319402,0.0,0
186,110.2179912502507,0.0,23
187,0.0,0.0,0
188,69.43116528017586,0.0,0
189,74.26189744632386,0.0,0
190,0.0,0.0,0
191,155.82282855177638,185.47265625,253
192,87.13336489701763,190.25390625,18
193,43.9714050650647,9.9609375,0
194,69.07082547227137,0.0,0
195,0.0,0.0,0
196,76.51519151006521,0.0,0
197,84.97681090828947,0.0,0
198,0.0,0.0,0
199,33.828845162050854,0.0,0
200,74.30879709735441,2.98828125,0
201,85.42606689498595,0.0,0
202,0.0,0.0,0
203,0.0,0.0,0
204,55.70902095707383,0.0,0
205,99.49835357341377,0.0,0
206,81.31575541823068,0.0,0
207,66.23655957522105,0.0,0
