,pcn_infered,knn_infered,real
0,2.4854791327774186,3.032,3.24
1,2.7256572679978697,1.744,1.69
2,3.2706204639546264,1.838,2.16
3,0.35810907165704,0.522,0.52
4,113.56954536465207,104.6,102.0
5,13.213112157153297,13.196,13.17
6,1112.6983903672326,683.0,510.0
7,7.063811504525124,8.056,9.4
8,113.51039004380344,108.4,98.0
9,2.6528630741402326,3.246,2.78
10,2.324445065596202,2.284,2.1
11,12.66710472348487,13.254,14.16
12,0.4005712371015395,0.316,0.26
13,2.6579262971479207,2.99,3.14
14,1.957331172876115,1.286,1.11
15,115.02970721481643,86.6,84.0
16,3.138083061000202,3.2399999999999998,1.35
17,3.2442620618547338,3.04,1.67
18,3.1574702489003394,2.964,3.3
19,2.987407304951109,1.9540000000000002,1.52
