,pcn_infered,knn_infered,real
0,115.72333196695774,85.80000000000001,88.0
1,6.6948930029853795,3.45,2.45
2,2.77899944707642,3.124,2.77
3,2.7053778110003206,2.468,2.5
4,0.4058196953473156,0.282,0.13
5,2.4464939758671127,1.818,1.78
6,863.7069990845848,663.0,415.0
7,1.000764437126346,1.1019999999999999,1.12
8,1.9878790576861667,1.922,2.19
9,113.87503533548816,98.2,139.0
10,2.3962957202465085,2.396,2.26
11,2.389891967735785,2.532,2.29
12,2.6673505790741707,3.2960000000000003,3.82
13,6.498108674575859,2.540000000000001,3.74
14,2.699171641070779,1.976,1.59
15,2.638554686177396,2.6799999999999997,3.21
16,0.3564321874616817,0.35200000000000004,0.22
17,0.9791398450537098,1.048,1.2
18,13.00640775208278,12.814,12.29
19,1.9900965642887098,1.792,1.46
20,19.283273736387937,20.86,18.0
21,111.60284052062484,107.6,97.0
22,13.187347046589665,13.48,13.3
23,3.2693322321735896,2.04,1.72
24,2.504476637394892,2.5600000000000005,2.41
25,2.2145103092899925,2.294,2.45
26,2.5658022686895254,2.68,2.63
27,2.7919717371806905,2.074,2.13
28,1.0584885741460317,0.998,0.92
29,0.3920043126425991,0.39,0.34
30,923.2578426096314,707.4,428.0
31,2.257930106444511,2.564,2.4
32,0.3665039971734858,0.33799999999999997,0.3
33,1.0588172578148582,0.94,0.73
34,2.357083996765253,3.08,3.0
35,818.7083348118282,949.0,760.0
36,1.0880289665824505,0.684,0.6
37,2.2944715481226505,2.75,2.85
38,19.85492830696265,16.46,16.7
39,911.1081747857836,630.0,550.0
40,3.1067205358025998,3.884,3.26
41,6.6703095758776945,6.38,5.88
42,2.385222495221897,2.454,2.21
43,0.4042956390631354,0.444,0.53
44,2.616589298997109,1.9780000000000002,1.51
45,936.1047383854923,655.0,515.0
46,20.054567725159217,18.98,14.8
47,6.896617872835697,2.962,3.4
48,1.007212817742175,1.146,1.06
49,3.094227809537242,1.448,3.74
50,114.43778125612155,95.0,100.0
51,924.6600700212264,1149.0,1120.0
52,1.9921567315051858,1.3480000000000003,1.76
53,12.772562757583852,13.33,13.78
54,13.232672404986443,13.628,14.1
55,2.8412964115513395,1.8479999999999999,1.48
56,2.870379038916871,2.0,1.5
57,13.346597227401638,12.856,12.84
58,113.21514812912983,89.19999999999999,87.0
59,2.455851963160044,1.77,1.38
60,6.514654873677968,2.582,3.3
61,0.4107529157411341,0.354,0.32
62,0.9584117510114865,1.064,0.8
63,1.111380004843062,0.732,0.91
64,936.2439641541671,627.4,355.0
65,1.9733540381290229,1.938,1.87
66,12.706384766252684,13.488,12.37
67,7.347529511835196,4.112,4.32
68,0.9885467424978048,1.082,1.04
69,6.473319954625557,6.48,2.5
70,0.3971508828558095,0.28800000000000003,0.26
71,1.0798973430462335,1.1219999999999999,1.04
72,2.6371114002862406,3.522,3.49
73,5.5772326733002755,7.808,4.8
74,2.0097440097019326,1.404,1.46
75,3.1335642654157168,2.728,1.35
76,888.7449397461173,1242.0,1190.0
77,2.380081445872217,2.676,2.74
78,2.4537647967809404,1.502,1.48
79,2.351571548370652,2.312,2.28
80,871.261345757435,579.0,600.0
81,1.027934327432304,0.712,0.56
82,2.3797306464610797,3.088,2.63
