,pcn_infered,knn_infered,real
0,1018.5517011028661,646.0,650.0
1,20.585006362093885,21.58,19.0
2,13.12126673234542,12.212,12.6
3,20.058642580754757,21.299999999999997,20.0
4,2.0246730941150695,1.1520000000000001,0.68
5,5.7323636445918975,8.412,4.9
6,2.345814339611713,2.55,2.45
7,2.6447489142605445,3.044,3.69
8,20.578077403869152,17.12,17.4
9,2.449550985577652,2.86,2.8
10,2.450566106681055,2.48,2.2
11,1.1039519229138137,0.974,0.86
12,2.801093011950714,1.656,1.75
13,1025.7593184001696,652.0,520.0
14,6.927770330123495,3.4800000000000004,3.3
15,1.159476540454885,0.612,0.74
16,1.9981211539448163,1.54,2.08
17,2.673334467442218,3.146,3.02
18,20.734330811009986,18.46,24.0
19,2.4310779566204004,1.9180000000000001,2.2
20,0.35644599150728906,0.35200000000000004,0.22
21,113.73314177771952,106.6,116.0
22,1.0635801128287703,0.918,1.15
23,13.11894691714095,13.112,13.11
24,1.0310296231085592,0.65,0.61
25,2.3524534194122384,2.2399999999999998,2.46
26,113.48164361695606,95.6,96.0
27,2.7059031380506564,3.0759999999999996,2.68
28,1.1225983460801492,1.1280000000000001,1.23
29,20.752153777583548,18.48,17.2
30,2.1925093087619794,3.0340000000000003,2.91
31,3.553390774668596,2.374,1.39
32,19.18861324200388,20.12,20.8
33,2.7809562093447027,2.034,1.6
34,2.765762047020698,2.824,2.68
35,2.0171209019857925,1.854,1.36
36,2.055355021440718,1.14,1.25
37,2.3031023643257393,2.27,2.02
38,12.760842847240443,13.234,12.36
39,1094.846749593506,527.5999999999999,450.0
40,1.1112258043398429,1.162,0.97
41,1069.32366563975,552.4000000000001,278.0
42,2.8748203576681295,0.8940000000000001,1.3
43,0.3758416901245547,0.484,0.61
44,3.4306613501146113,1.744,2.89
45,0.3927204763843647,0.394,0.43
46,6.798097835265161,6.282,7.8
47,3.1830375206119133,1.9300000000000002,1.9
48,18.588477940283283,22.200000000000003,22.5
49,116.03362361853601,89.8,86.0
50,2.3153292176287072,2.338,2.42
51,0.4067449518456498,0.26,0.24
52,2.9653448021771065,1.682,0.57
53,0.38082156387862476,0.388,0.17
54,2.776404936082247,0.8039999999999998,0.7
