,pcn_infered,knn_infered,real
0,2.963280575359331,1.9220000000000002,1.34
1,2.711576278476039,1.8939999999999997,1.36
2,6.422836977352797,2.9059999999999997,2.45
3,918.1981693865972,534.2,562.0
4,111.88375102177281,95.4,120.0
5,6.473396577999261,9.0759998,9.3
6,1.072313022154745,0.6739999999999999,0.6
7,2.367353608444906,2.862,2.8
8,2.5419867960932114,3.074,3.17
9,891.813968707831,1061.0,1185.0
10,3.0526662694688227,2.284,1.61
11,0.37423184146764665,0.41000000000000003,0.34
12,19.71423002570959,18.82,18.1
13,2.2981834276870226,2.4859999999999998,2.42
14,2.681741672740667,3.0220000000000002,3.26
15,920.9091144526741,1097.0,1450.0
16,1.1059547184351468,1.216,1.1
17,2.5354271835252473,1.042,0.8
18,2.3837502682046225,1.58,1.51
19,7.071611502062519,7.972,10.68
20,1.0565205993742994,0.708,0.85
21,113.74535506759916,111.2,116.0
22,2.5321550546705,3.4,3.36
23,886.7411696035466,1038.0,845.0
24,1.948680452928537,1.578,3.58
25,1.9509411720281502,1.134,1.15
26,6.328351065215298,7.3919999999999995,6.62
27,112.23519548633367,104.0,78.0
28,1.9480646715191805,1.3900000000000001,0.64
29,865.7698396891784,686.0,470.0
30,2.329809030668613,2.45,2.61
31,2.422487040297755,2.6799999999999997,2.51
32,1.9698828875317185,1.816,2.01
33,12.850397418872099,12.438,11.45
34,2.30715982057713,2.356,2.74
35,20.34992432890106,20.7,24.5
36,0.40572610937167747,0.288,0.19
37,2.2888580537561825,2.394,2.4
38,1.8846006910841748,1.4500000000000002,1.46
39,2.7578874555887145,2.8,2.72
40,110.28252841023553,102.6,89.0
41,930.840628549391,1120.0,1265.0
42,12.994362126139729,12.094,12.34
43,3.05340388332636,2.4059999999999997,2.45
44,2.757965326883271,2.8659999999999997,3.38
45,931.6229057336867,473.8,438.0
46,2.607717768770933,2.83,2.98
47,3.2028094057454135,2.402,1.72
48,2.7354574310067816,2.652,2.19
49,933.7433408553966,1073.0,1285.0
50,12.968538742330436,12.376,11.82
51,869.9244243318251,370.0,325.0
52,2.2902897100150907,2.2119999999999997,1.98
53,114.10245480303931,88.0,85.0
54,877.5118153076573,497.0,672.0
55,20.142860043186165,20.8,22.0
56,1.9426746705208509,1.374,1.03
57,13.097765671394061,13.062000000000001,13.24
58,114.87769031191931,93.4,80.0
59,13.054922823656131,13.716000000000001,13.74
60,2.3382820779300504,2.294,2.25
61,1.8601569107674931,1.938,1.62
62,13.002233964436254,12.928,12.47
63,6.422831989036363,5.7,4.2
64,110.43011000789215,107.80000000000001,92.0
65,6.261592486618466,6.214,7.2
66,1.0624215923354265,1.046,1.12
67,2.3137835919009793,2.304,2.5
68,3.0774470486484446,2.386,1.51
69,111.03747803238149,96.6,102.0
70,3.0787290014907667,2.318,1.45
71,1.0902485741139372,0.97,1.45
72,20.260948467161814,21.259999999999998,20.7
73,2.3097584666198046,1.9060000000000001,1.98
74,1.908398885961633,1.346,1.06
75,20.335503426702665,22.6,26.5
76,6.784691616347431,2.4299999999999997,2.08
77,2.3041574141928503,2.606,2.7
78,1.0653000815916416,1.158,1.25
79,2.6926054150527987,2.976,3.0
80,926.6536040887161,1108.0,1510.0
81,13.031440702766174,12.802,12.33
82,2.7107342635837925,2.314,2.55
83,1.0831252112706673,0.8940000000000001,1.19
84,1.8923951323315664,1.982,1.66
85,0.39446399587152603,0.452,0.29
86,0.3938465337629337,0.262,0.39
87,13.087363451044636,13.296,12.87
88,2.7162996515913913,0.7479999999999996,0.65
89,0.3759510771098319,0.508,0.47
90,3.310102058439467,2.1719999999999997,1.78
91,20.28408063403298,17.86,11.2
92,115.04671285453237,108.4,106.0
93,922.7939588126401,1078.0,1515.0
94,2.0169930850895654,1.448,1.63
95,1.1037838185383482,1.058,1.05
96,2.6785730043912053,3.454,3.31
