,pcn_infered,knn_infered,real
0,0.3786620726832207,0.39799999999999996,0.29
1,0.38641188884386585,0.492,0.53
2,2.6629763578470342,1.6800000000000002,1.62
3,3.1892378822262666,2.1319999999999997,2.36
4,20.215663455246528,16.98,18.6
5,2.350238966073141,2.6340000000000003,2.8
6,19.801886141549303,20.4,28.5
7,2.6988401983566597,2.508,5.08
8,0.37800874990498945,0.34199999999999997,0.34
9,20.002938330723637,16.18,17.2
10,2.7120018448210343,3.094,2.87
11,872.2075835848317,1035.6,990.0
12,12.993423630912616,12.666,12.37
13,2.3176764252110003,2.3840000000000003,2.56
14,6.448046029888022,3.4080000000000004,4.6
15,2.022478104428759,1.5679999999999998,1.44
16,2.412470503459289,1.478,2.0
17,116.58414629999447,95.4,122.0
18,112.23796610304103,98.8,111.0
19,1.8877838287173263,1.1780000000000002,1.46
20,2.480451702477216,2.772,3.03
21,890.7682152359631,1033.0,845.0
22,863.7264249971779,607.0,520.0
23,1.9224811779898798,1.962,2.28
24,838.8337991521202,943.6,502.0
25,6.827284086323289,2.8200000000000003,3.25
26,870.0664839101247,660.0,560.0
27,12.890888939159867,13.294,12.37
28,818.8755902991116,1124.8,420.0
29,20.148852988003625,19.4,24.0
30,2.509122160248903,3.174,3.16
31,111.43898706564568,111.4,126.0
32,2.402529890957668,2.7279999999999998,3.0
33,1.9052806733696295,1.8860000000000001,2.1
34,849.8826921075645,1048.0,780.0
35,1.107562391122601,0.9940000000000001,1.31
36,2.541319736296709,2.648,2.76
37,0.3831537407238897,0.296,0.29
38,1.9021198566250692,1.768,1.81
39,2.5913008171802594,2.812,2.98
40,1.0930718264722095,1.084,1.02
41,2.336843715742778,2.08,1.98
42,1.0936377957030765,1.05,0.9
43,868.2611729244068,456.0,672.0
44,2.594399240532006,0.776,0.68
45,2.5338617405906945,2.508,2.63
46,3.3216282388267544,3.604,5.04
47,0.3866938600540918,0.474,0.4
48,2.678183846188247,1.858,1.33
49,1.0174950880604052,1.038,0.92
50,12.970005069345733,13.554,12.47
51,6.089047158803051,6.044,2.6
52,2.7398199244820294,3.6159999999999997,2.63
53,3.0882340471787035,1.6439999999999997,1.73
54,2.6589200591991107,3.146,2.78
55,1.0745463090313447,0.994,0.98
56,2.7098490179548698,1.87,2.17
57,0.3793162398357513,0.27799999999999997,0.17
58,6.808988940580405,2.7379999999999995,2.9
59,1.103490577411862,0.96,0.93
60,2.2928403074994717,2.376,2.48
61,20.098561396962353,21.4,23.0
62,1.9738166363416565,1.296,1.62
63,6.523218432588754,3.51,3.05
64,112.77803583188273,93.8,103.0
65,1.064512813338414,0.688,0.82
66,12.968294708599295,13.324,13.58
67,2.307209723784507,2.426,2.69
68,2.8621366203424428,2.064,1.53
69,2.3117413240047,2.4699999999999998,2.3
70,1.9668771096395192,1.866,2.38
71,19.423113388095718,19.6,16.0
72,114.11327714515843,97.4,101.0
73,2.440649577203108,2.186,1.61
74,12.847567840477272,13.854000000000001,13.29
75,110.76235674892743,105.2,102.0
76,2.544158305710999,2.982,3.23
77,0.3757190675028212,0.40800000000000003,0.53
78,7.346374389452415,8.052,8.21
79,2.572269921998458,1.636,2.0
80,114.0698245329609,101.6,100.0
81,0.4003005958136181,0.304,0.26
82,1.0212516108161562,1.026,1.05
83,2.452430855118865,3.02,2.86
84,2.4697863788806735,2.59,2.85
85,2.9263621762751555,2.454,1.7
86,2.3013758664553503,2.33,2.3
87,12.8373456714517,13.234,14.16
88,114.00951903122908,104.4,112.0
89,879.3060864000465,664.0,630.0
90,3.2403209396647625,1.674,2.16
91,20.53926422369828,21.68,21.0
92,112.52517208198913,84.60000000000001,85.0
93,2.4052818836498764,1.902,2.65
94,844.637114858852,459.0,378.0
95,110.81842997245558,111.6,108.0
96,6.488652401855825,2.7379999999999995,2.85
97,2.4130779979780352,2.378,3.38
98,1.947125428284645,1.038,0.88
